Household ID,Date,House Type,Family Members,Number of Rooms,AC Usage (Hours),Fan Usage (Hours),Refrigerator Usage (Hours),Washing Machine Usage (Hours),Water Motor Usage (Hours),Lighting (Hours),Outdoor Temperature (C),Day of Week,Season,Is Holiday,Daily Consumption (kWh)
C516E394,2026-04-14,Villa,3,5,3.7,8.3,13.1,1.9,1.6,9.4,25.6,Tuesday,Spring/Autumn,1,19.74
637AA999,2025-11-05,Apartment,5,3,0.0,1.5,10.6,0.7,0.6,7.8,12.8,Wednesday,Winter,0,5.81
FABB6609,2026-06-11,Portion,3,6,14.3,12.8,11.6,0.8,1.8,6.6,38.2,Thursday,Summer,0,35.54
6E66A273,2025-09-24,Apartment,8,4,10.1,13.4,11.0,2.7,1.8,5.9,41.0,Wednesday,Summer,1,27.84
12068AD6,2026-02-01,Villa,8,5,0.0,2.6,10.6,1.3,0.5,7.6,11.5,Sunday,Winter,1,9.5
A7222EA2,2026-02-26,Apartment,7,3,0.0,0.7,13.9,0.5,1.4,6.1,14.9,Thursday,Winter,0,8.28
642E3A16,2026-02-02,Portion,8,6,0.0,2.4,13.6,1.8,1.4,8.2,6.3,Monday,Winter,1,12.12
CFF14C0E,2026-04-20,Single Family Home,1,6,3.8,9.8,10.4,2.5,1.1,11.6,21.1,Monday,Spring/Autumn,1,22.13
EF5EECA5,2026-07-04,Villa,5,8,15.5,23.2,13.5,1.5,1.9,4.5,43.3,Saturday,Summer,1,48.06
F5757B77,2026-02-28,Villa,6,5,0.0,2.3,13.0,1.5,0.9,8.5,9.9,Saturday,Winter,1,8.24
C439DFCF,2025-10-21,Single Family Home,3,3,3.9,7.5,12.4,2.0,1.3,8.2,22.1,Tuesday,Spring/Autumn,1,17.01
B225574E,2025-11-26,Apartment,6,3,0.0,1.7,13.9,0.9,1.2,11.6,9.7,Wednesday,Winter,0,8.11
BC3E34AF,2025-09-14,Apartment,4,2,14.2,12.3,12.4,2.7,3.0,6.6,42.2,Sunday,Summer,1,34.38
3D0D5C8F,2026-01-02,Apartment,5,3,0.0,3.2,12.2,1.6,0.7,11.8,15.4,Friday,Winter,1,7.94
097BA119,2025-11-08,Villa,1,8,0.0,0.5,13.4,1.8,1.4,11.5,17.2,Saturday,Winter,1,14.49
A762B59C,2026-03-08,Portion,3,4,1.0,4.7,10.9,1.4,1.8,11.3,31.7,Sunday,Spring/Autumn,1,14.74
BC4716AD,2025-08-27,Apartment,8,4,14.8,21.2,10.1,0.9,2.1,7.3,41.3,Wednesday,Summer,0,38.85
216AEBCF,2025-07-12,Apartment,5,2,10.1,22.1,13.5,2.6,2.6,7.3,39.7,Saturday,Summer,1,28.47
D5D9A385,2026-02-08,Apartment,2,3,0.0,1.4,13.3,2.5,1.1,8.7,12.6,Sunday,Winter,1,6.42
387770F0,2025-07-30,Single Family Home,7,5,5.8,19.6,10.5,1.8,2.7,6.5,35.5,Wednesday,Summer,1,25.63
AF206A9D,2026-02-02,Single Family Home,6,4,0.0,0.6,13.9,0.8,1.0,10.6,6.2,Monday,Winter,0,10.33
102F4F5C,2025-08-20,Single Family Home,7,4,13.9,15.8,12.9,1.5,2.2,6.7,41.9,Wednesday,Summer,1,36.17
3E5F7E23,2026-06-10,Apartment,3,2,8.0,17.0,13.5,2.9,1.8,7.5,43.0,Wednesday,Summer,1,21.56
E12F3B21,2026-01-01,Apartment,1,2,0.0,3.7,12.5,0.9,1.1,11.8,19.2,Thursday,Winter,0,6.27
E30CDEE2,2025-10-18,Portion,3,4,0.7,7.2,11.0,1.2,1.4,8.2,28.4,Saturday,Spring/Autumn,1,13.14
85E9054F,2025-12-18,Single Family Home,3,3,0.0,2.9,13.7,0.5,0.9,10.0,6.8,Thursday,Winter,0,6.31
F346BBE7,2025-08-08,Villa,6,8,7.9,22.3,11.2,0.5,2.7,4.5,42.1,Friday,Summer,0,36.74
1E14FE04,2026-07-03,Apartment,6,4,16.0,15.4,11.7,0.4,2.5,4.6,41.0,Friday,Summer,0,35.77
A8C9AA31,2025-09-21,Apartment,4,2,5.7,22.9,12.7,1.9,2.1,4.0,37.6,Sunday,Summer,1,17.78
D80213BA,2026-06-26,Portion,8,4,12.9,20.2,12.8,0.7,2.6,5.0,38.2,Friday,Summer,0,32.51
0DD4C0E6,2026-02-28,Villa,4,8,0.0,1.3,13.6,3.0,0.7,11.6,5.9,Saturday,Winter,1,17.12
CE1E8D1F,2026-05-28,Portion,1,3,13.5,12.5,12.5,0.3,1.9,5.6,41.0,Thursday,Summer,0,29.55
2875AD5D,2026-04-20,Portion,2,3,2.2,8.6,12.0,0.9,1.3,11.3,31.6,Monday,Spring/Autumn,0,11.87
946B4482,2025-11-03,Single Family Home,6,4,0.0,2.1,10.5,0.0,0.6,6.8,9.8,Monday,Winter,0,7.88
3CB3C9FA,2026-04-03,Single Family Home,7,4,3.0,11.4,13.5,0.6,1.3,10.6,30.0,Friday,Spring/Autumn,0,15.95
0DE92F1B,2026-05-28,Single Family Home,4,6,14.9,15.8,13.1,0.2,3.0,7.4,38.1,Thursday,Summer,0,41.59
752E7613,2026-03-27,Villa,5,6,0.2,5.2,10.1,1.5,1.2,10.2,29.6,Friday,Spring/Autumn,1,13.17
91941591,2025-07-28,Single Family Home,2,6,15.3,12.5,12.8,2.0,2.0,6.0,45.0,Monday,Summer,1,39.96
57F498E0,2025-09-25,Villa,3,10,7.2,13.1,10.7,0.2,2.8,6.0,43.7,Thursday,Summer,0,32.22
DAE18B28,2025-09-29,Portion,8,4,11.9,19.0,12.1,2.1,3.0,5.7,43.9,Monday,Summer,1,31.88
03B68657,2026-03-31,Single Family Home,4,5,2.7,11.1,12.7,2.4,1.0,8.4,29.2,Tuesday,Spring/Autumn,1,17.9
ED6F4EE3,2026-02-08,Single Family Home,1,6,0.0,3.3,10.3,2.7,0.7,10.0,19.3,Sunday,Winter,1,11.66
FDC419B2,2025-12-26,Apartment,7,4,0.0,2.4,13.9,2.3,0.5,11.7,19.3,Friday,Winter,1,9.19
B257E257,2026-05-03,Portion,8,4,13.3,23.5,10.8,1.1,2.4,6.6,42.3,Sunday,Summer,1,35.19
032E2730,2026-03-17,Portion,4,4,0.3,11.6,11.6,1.4,1.4,11.8,20.7,Tuesday,Spring/Autumn,1,15.08
FFBB4BCC,2025-08-09,Portion,5,4,7.1,14.0,11.1,2.5,2.7,6.6,35.9,Saturday,Summer,1,23.41
920479CE,2026-04-06,Apartment,8,3,1.7,10.5,12.7,0.1,1.3,10.0,25.9,Monday,Spring/Autumn,0,13.71
2F589A81,2026-04-22,Villa,8,10,2.0,11.1,12.3,0.4,1.5,10.5,26.2,Wednesday,Spring/Autumn,0,27.8
6287729E,2026-05-29,Villa,1,7,10.3,17.1,11.4,1.9,1.6,4.9,41.1,Friday,Summer,1,34.18
F2335074,2026-02-16,Single Family Home,2,5,0.0,2.0,12.1,0.3,1.1,8.6,7.3,Monday,Winter,0,10.84
ACB60E81,2025-11-17,Apartment,2,3,0.0,0.6,13.6,2.7,0.6,9.1,12.2,Monday,Winter,1,6.88
5D96120D,2025-11-18,Apartment,4,2,0.0,0.3,10.4,1.8,0.5,6.6,5.7,Tuesday,Winter,1,5.81
A6276167,2025-12-29,Single Family Home,4,5,0.0,1.0,10.3,2.0,0.8,6.7,13.5,Monday,Winter,1,8.55
AE2356F3,2025-12-08,Apartment,2,3,0.0,0.7,10.3,2.8,0.9,7.8,7.7,Monday,Winter,1,7.61
86D4ABA8,2026-05-06,Portion,5,6,12.7,19.5,13.9,2.7,1.9,4.7,39.5,Wednesday,Summer,1,36.21
B177116D,2026-04-29,Apartment,4,3,2.4,11.0,12.1,0.0,1.1,6.7,29.0,Wednesday,Spring/Autumn,0,10.77
2DC69C90,2025-10-20,Apartment,2,2,2.8,11.0,12.4,2.0,2.0,9.7,25.7,Monday,Spring/Autumn,1,15.93
7F0F6662,2025-08-31,Single Family Home,1,5,12.7,20.3,11.2,1.3,2.1,4.1,38.6,Sunday,Summer,1,33.13
8A9B7B20,2026-06-13,Portion,6,6,7.8,22.3,12.6,2.3,1.8,5.7,35.2,Saturday,Summer,1,31.98
057FDD20,2025-10-21,Apartment,1,2,0.8,6.4,11.9,1.0,1.5,7.0,29.5,Tuesday,Spring/Autumn,1,7.12
A7DFEB92,2026-02-28,Villa,8,9,0.0,3.9,13.4,2.2,1.0,7.2,15.5,Saturday,Winter,1,14.43
D787463D,2026-01-23,Portion,5,4,0.0,0.2,12.5,2.4,0.5,11.9,17.5,Friday,Winter,1,10.56
3A0E618F,2025-12-31,Villa,1,6,0.0,2.4,11.2,2.0,1.1,8.9,16.1,Wednesday,Winter,1,11.53
2A96C526,2026-02-18,Single Family Home,5,4,0.0,2.7,12.0,0.7,1.3,9.2,14.2,Wednesday,Winter,0,8.8
E79B265A,2026-03-07,Single Family Home,3,4,0.3,11.1,11.9,2.0,1.4,11.6,23.8,Saturday,Spring/Autumn,1,13.17
510E641F,2026-02-02,Portion,5,5,0.0,0.1,10.8,0.3,0.8,7.4,15.5,Monday,Winter,0,6.08
08E1624E,2026-03-07,Villa,3,7,1.4,8.8,12.6,1.3,1.8,7.8,30.9,Saturday,Spring/Autumn,1,18.73
299FFF30,2026-01-18,Apartment,1,3,0.0,3.3,12.9,2.6,1.2,10.8,19.4,Sunday,Winter,1,10.86
2537E0D6,2026-06-18,Villa,3,5,8.8,21.0,10.5,1.4,2.5,6.4,41.2,Thursday,Summer,1,29.25
795235AD,2026-05-30,Single Family Home,8,5,15.9,15.6,10.2,1.0,1.8,7.5,39.2,Saturday,Summer,1,38.23
7A9E8394,2026-06-01,Single Family Home,2,5,7.0,22.7,10.3,0.4,1.5,6.5,36.6,Monday,Summer,0,25.27
3869D3C9,2025-12-17,Apartment,6,2,0.0,1.0,11.4,0.0,0.8,11.3,8.4,Wednesday,Winter,0,4.97
C8022F8E,2026-06-14,Villa,4,5,6.1,18.2,12.8,2.9,2.5,5.8,36.5,Sunday,Summer,1,26.34
72098A7B,2026-03-11,Apartment,7,2,0.4,4.8,13.1,2.9,1.6,10.9,30.1,Wednesday,Spring/Autumn,1,8.08
82F552C8,2026-06-17,Villa,7,6,5.8,22.5,10.6,1.6,2.9,5.8,36.1,Wednesday,Summer,1,29.44
031EEF96,2025-10-19,Villa,5,8,0.4,9.2,10.6,2.7,1.3,8.6,28.8,Sunday,Spring/Autumn,1,18.11
3737CC38,2026-03-30,Portion,7,6,1.0,10.5,12.0,1.2,1.3,8.2,29.2,Monday,Spring/Autumn,1,17.05
F8698E93,2026-05-31,Portion,3,3,12.6,13.8,11.7,1.5,2.6,7.2,38.6,Sunday,Summer,1,30.83
79803EFA,2026-07-03,Villa,2,9,10.6,22.2,11.4,1.1,2.7,4.6,39.1,Friday,Summer,1,39.83
A388CA32,2026-06-06,Portion,3,6,15.4,13.0,13.9,1.3,2.0,4.2,43.1,Saturday,Summer,1,38.81
EA350F17,2025-08-26,Single Family Home,7,5,12.4,22.8,12.5,2.4,1.6,6.6,41.6,Tuesday,Summer,1,36.56
4D4F6814,2026-05-08,Villa,8,9,4.4,20.2,11.2,2.5,2.3,7.6,38.0,Friday,Summer,1,32.06
00A0586E,2025-09-01,Villa,8,5,5.2,23.0,11.8,1.4,2.6,6.2,37.8,Monday,Summer,1,27.43
E8239943,2026-03-15,Single Family Home,1,3,2.8,11.1,11.6,1.4,1.8,7.8,27.8,Sunday,Spring/Autumn,1,12.79
FE8C9AAB,2026-06-27,Villa,8,9,13.3,20.9,14.0,1.6,1.7,4.4,38.3,Saturday,Summer,1,44.02
A0C45942,2026-03-15,Apartment,6,4,3.0,5.3,13.2,2.2,1.0,7.4,26.3,Sunday,Spring/Autumn,1,15.31
D864465A,2025-10-09,Apartment,3,3,3.9,4.9,11.5,2.3,1.1,8.1,28.7,Thursday,Spring/Autumn,1,12.59
5B7D9D2D,2025-09-04,Villa,6,8,7.2,15.6,11.8,3.0,2.6,7.2,41.5,Thursday,Summer,1,35.61
8794AC7E,2026-02-25,Apartment,4,4,0.0,3.6,12.1,0.6,1.1,8.1,13.5,Wednesday,Winter,0,7.76
C0AC430A,2025-09-06,Villa,6,10,13.1,20.1,12.1,1.5,2.6,5.3,42.8,Saturday,Summer,1,47.33
AF793D4A,2026-03-19,Villa,2,9,1.4,4.8,13.3,1.2,1.7,6.4,29.9,Thursday,Spring/Autumn,1,18.33
230F1E69,2026-01-12,Villa,8,8,0.0,1.8,12.1,2.2,0.9,9.1,12.1,Monday,Winter,1,12.65
1A380E8E,2025-09-24,Single Family Home,4,3,5.0,17.1,13.7,2.0,2.2,7.9,37.6,Wednesday,Summer,1,21.78
1DD73F1F,2026-05-02,Apartment,8,3,2.8,20.5,12.8,2.7,1.7,4.5,36.4,Saturday,Summer,1,15.28
23966B83,2026-05-02,Villa,3,10,13.5,23.3,13.8,2.2,2.1,5.6,39.7,Saturday,Summer,1,48.57
D087EDCB,2025-08-19,Single Family Home,3,4,6.4,13.8,14.0,1.6,2.1,5.9,40.7,Tuesday,Summer,1,23.78
FB29FF36,2025-08-04,Apartment,2,2,5.5,12.6,13.6,1.4,2.8,7.3,36.4,Monday,Summer,1,19.12
32440F07,2025-08-15,Apartment,8,2,4.1,22.4,12.3,2.1,2.1,7.6,36.2,Friday,Summer,1,18.75
AAE6F1A1,2025-07-10,Apartment,2,4,13.2,19.3,12.0,0.5,2.6,5.8,39.8,Thursday,Summer,0,34.19
2F4DDC9B,2026-03-09,Apartment,2,2,1.3,10.4,11.6,1.5,1.7,8.4,30.4,Monday,Spring/Autumn,1,10.82
5A29FE6B,2025-09-03,Single Family Home,2,3,14.9,20.8,13.5,0.7,2.5,6.3,44.6,Wednesday,Summer,0,36.69
31094211,2026-06-24,Single Family Home,1,3,11.6,13.5,10.8,0.6,2.3,6.3,42.1,Wednesday,Summer,0,26.49
B52F80C9,2025-12-27,Single Family Home,8,3,0.0,0.8,13.6,1.2,1.0,11.6,13.6,Saturday,Winter,1,7.0
FB368CF4,2025-11-22,Single Family Home,4,6,0.0,3.1,12.8,2.8,0.7,8.7,5.3,Saturday,Winter,1,12.77
5074AC13,2025-08-21,Apartment,3,3,10.0,12.5,10.1,1.9,2.8,5.7,41.1,Thursday,Summer,1,28.13
B8DDF15D,2025-07-21,Villa,8,5,8.6,13.4,10.7,1.3,1.6,5.0,38.2,Monday,Summer,1,23.96
BC75ED53,2025-10-29,Portion,4,6,1.6,5.4,11.3,1.1,1.6,6.4,23.7,Wednesday,Spring/Autumn,1,13.37
3054366B,2026-05-16,Portion,6,4,10.1,15.9,13.3,1.2,2.1,4.8,38.2,Saturday,Summer,1,29.1
7DDCAAF6,2026-03-09,Portion,8,3,2.0,10.0,10.5,0.1,1.4,8.8,27.0,Monday,Spring/Autumn,0,11.65
B1EDF3D3,2026-02-08,Apartment,3,2,0.0,1.6,13.5,1.5,0.7,11.8,12.3,Sunday,Winter,1,7.7
56B09052,2025-09-18,Portion,2,4,5.3,21.4,11.6,1.2,2.0,6.5,37.5,Thursday,Summer,1,21.61
C3CB0C28,2026-03-25,Villa,7,7,1.5,11.9,12.2,1.8,1.8,11.5,31.6,Wednesday,Spring/Autumn,1,22.23
67899D92,2026-07-03,Villa,3,8,4.8,22.0,13.9,0.0,1.9,7.7,35.0,Friday,Summer,0,31.95
7F4D55B9,2025-09-29,Single Family Home,1,3,14.4,16.6,12.5,0.6,2.0,6.0,41.0,Monday,Summer,0,31.03
AD987301,2025-07-16,Single Family Home,7,5,11.6,15.6,10.5,0.1,2.1,6.2,42.4,Wednesday,Summer,0,30.81
18A95210,2026-04-11,Portion,8,4,2.4,11.7,12.7,1.7,1.3,7.6,25.2,Saturday,Spring/Autumn,1,16.43
7D810C21,2026-01-07,Villa,1,5,0.0,1.0,11.4,1.9,1.5,9.6,11.8,Wednesday,Winter,1,8.62
62359144,2025-12-18,Portion,8,6,0.0,2.6,11.9,0.9,0.5,10.0,15.4,Thursday,Winter,0,10.33
A8CF2936,2026-05-17,Villa,3,8,13.0,21.1,13.1,2.3,2.3,4.3,44.0,Sunday,Summer,1,40.89
B739A28A,2025-11-26,Apartment,8,4,0.0,2.7,11.4,2.6,1.2,11.0,17.5,Wednesday,Winter,1,9.91
2803FEB5,2026-01-08,Portion,5,6,0.0,3.1,10.0,1.9,1.2,11.6,7.7,Thursday,Winter,1,12.89
C4376D89,2026-06-29,Villa,1,5,2.1,15.4,11.4,0.1,2.9,6.5,37.2,Monday,Summer,0,17.97
594FFD27,2026-04-29,Apartment,6,3,0.9,8.0,11.1,0.9,1.4,10.2,28.6,Wednesday,Spring/Autumn,0,9.77
5B7C57E8,2025-12-04,Apartment,4,2,0.0,3.3,13.5,0.6,0.9,9.0,7.9,Thursday,Winter,0,6.64
15BEBDD0,2026-06-05,Apartment,5,2,11.7,20.2,10.3,1.3,2.3,4.3,41.6,Friday,Summer,1,26.59
537C64B0,2025-07-20,Portion,7,5,8.3,18.3,10.8,2.4,2.7,8.0,40.7,Sunday,Summer,1,31.33
96867676,2025-07-15,Villa,7,9,8.5,18.7,13.8,2.3,2.2,7.8,40.3,Tuesday,Summer,1,37.61
CEEE7D65,2026-01-01,Single Family Home,6,6,0.0,1.7,11.1,2.4,1.5,8.8,19.1,Thursday,Winter,1,11.09
5D037A06,2026-06-26,Single Family Home,8,3,14.8,14.7,11.7,0.4,1.9,4.0,42.6,Friday,Summer,0,30.9
4C1D2E43,2026-07-06,Portion,4,3,5.4,12.3,13.9,0.4,2.6,4.3,35.8,Monday,Summer,0,17.91
1138978B,2026-01-30,Portion,7,4,0.0,1.2,10.4,2.0,1.1,10.8,7.5,Friday,Winter,1,9.81
D2E08E57,2025-10-25,Villa,7,10,1.3,6.0,11.0,1.7,1.1,6.3,27.5,Saturday,Spring/Autumn,1,16.81
6A107FB7,2025-12-01,Portion,3,3,0.0,3.8,12.5,0.8,1.3,9.8,16.9,Monday,Winter,0,8.76
A92A9880,2026-06-24,Portion,5,6,2.4,12.4,13.4,0.1,2.0,4.5,35.9,Wednesday,Summer,0,19.0
76658707,2025-08-30,Single Family Home,5,6,9.0,19.5,12.7,2.1,1.6,5.2,39.4,Saturday,Summer,1,30.8
D488EDFF,2026-06-05,Single Family Home,7,5,6.5,14.8,12.6,1.0,2.4,5.5,36.0,Friday,Summer,1,25.77
AFD5B90B,2026-02-12,Portion,4,3,0.0,2.5,13.8,0.8,0.8,8.7,18.2,Thursday,Winter,0,6.7
CC0B200D,2026-05-05,Portion,8,6,2.6,19.1,13.2,1.4,1.6,6.3,36.9,Tuesday,Summer,1,22.43
33B5A667,2025-09-03,Single Family Home,1,5,4.5,20.7,11.0,2.6,2.2,4.2,37.6,Wednesday,Summer,1,22.61
A4F0708A,2026-05-15,Portion,1,3,15.6,21.1,13.5,0.8,2.0,4.6,39.4,Friday,Summer,0,34.61
DDFEF849,2025-07-30,Portion,6,3,9.7,12.1,12.7,1.1,2.4,6.0,38.4,Wednesday,Summer,1,26.94
D7BE7B4F,2025-08-27,Apartment,2,4,10.2,14.3,13.6,2.6,1.8,5.4,43.6,Wednesday,Summer,1,28.98
3CF29ADE,2026-02-11,Villa,6,9,0.0,3.9,11.3,2.2,1.1,11.8,15.4,Wednesday,Winter,1,18.64
3C667012,2026-06-14,Single Family Home,3,3,7.6,17.5,10.2,1.4,2.7,4.0,39.2,Sunday,Summer,1,22.23
4648BBE8,2025-12-14,Villa,1,8,0.0,2.5,12.9,2.9,0.7,8.0,8.5,Sunday,Winter,1,13.85
F2DEB798,2025-08-17,Portion,8,4,3.1,23.9,10.3,1.1,2.0,4.5,37.1,Sunday,Summer,1,18.41
C8C621BE,2026-06-14,Villa,8,10,5.5,21.2,10.1,1.4,1.6,4.7,36.9,Sunday,Summer,1,35.46
05651E80,2026-02-28,Apartment,1,4,0.0,1.4,10.7,1.0,1.1,11.1,15.8,Saturday,Winter,1,10.68
3D5B6535,2025-10-07,Portion,5,5,2.7,7.0,10.4,0.9,1.8,7.8,20.3,Tuesday,Spring/Autumn,0,14.79
DB8EC35B,2025-12-15,Apartment,7,3,0.0,2.6,13.9,3.0,1.4,11.3,17.1,Monday,Winter,1,11.74
C1B4FD44,2025-10-01,Single Family Home,3,6,0.6,11.4,10.8,1.8,1.8,8.2,20.8,Wednesday,Spring/Autumn,1,17.02
A4F954FC,2025-12-02,Apartment,5,2,0.0,1.0,12.5,1.4,0.5,9.2,19.7,Tuesday,Winter,1,7.03
ED2EEBEA,2026-05-10,Portion,2,4,6.5,21.5,13.4,2.9,2.8,7.5,38.3,Sunday,Summer,1,26.31
10FD7164,2025-11-12,Villa,8,10,0.0,1.9,10.3,0.5,1.2,10.5,6.2,Wednesday,Winter,0,16.54
A43F683A,2025-09-12,Portion,3,3,11.0,17.6,11.5,2.4,2.0,6.9,40.1,Friday,Summer,1,28.86
5050127E,2026-02-02,Apartment,3,2,0.0,1.6,12.3,0.0,1.4,7.3,9.0,Monday,Winter,0,5.02
690A7B80,2026-04-23,Villa,8,8,1.6,6.4,12.3,0.9,1.9,8.2,30.4,Thursday,Spring/Autumn,0,18.69
97D02F8F,2026-05-05,Villa,4,5,2.5,17.3,12.3,1.9,2.0,6.5,36.3,Tuesday,Summer,1,19.56
E05B1892,2025-11-22,Single Family Home,1,3,0.0,1.6,11.3,1.8,1.3,7.1,12.0,Saturday,Winter,1,6.46
9CAC3D21,2026-02-21,Apartment,8,2,0.0,1.4,13.4,2.0,0.6,9.9,14.7,Saturday,Winter,1,7.72
2B339734,2025-07-25,Portion,5,4,7.0,12.9,10.8,0.2,1.6,5.3,44.3,Friday,Summer,0,20.23
F27E8CE7,2026-01-30,Apartment,7,3,0.0,2.7,12.8,3.0,0.8,12.0,17.2,Friday,Winter,1,10.3
340155BD,2025-09-14,Villa,5,10,15.1,12.1,13.3,2.6,1.9,5.6,42.4,Sunday,Summer,1,43.7
6E6A3D5B,2026-05-16,Single Family Home,5,4,12.6,17.7,13.0,1.3,2.3,5.6,40.8,Saturday,Summer,1,31.78
CADEE3EC,2025-08-29,Villa,5,6,10.7,18.2,13.0,2.4,2.7,5.8,42.5,Friday,Summer,1,36.67
953922C0,2026-03-14,Portion,2,3,0.8,10.2,10.8,1.9,1.7,9.4,23.8,Saturday,Spring/Autumn,1,11.34
52C03F9B,2026-06-28,Portion,4,6,7.3,23.3,13.2,2.7,1.5,5.4,40.8,Sunday,Summer,1,30.4
98E1D54C,2025-10-08,Apartment,1,2,1.6,10.2,11.3,1.0,1.5,10.7,28.2,Wednesday,Spring/Autumn,1,12.81
E88188C3,2025-11-13,Apartment,1,3,0.0,3.8,12.5,2.2,0.8,9.6,7.3,Thursday,Winter,1,9.95
ABD7D3F1,2025-11-19,Apartment,3,3,0.0,0.8,12.1,0.2,0.9,6.7,19.7,Wednesday,Winter,0,6.21
56D44952,2026-05-24,Single Family Home,2,5,14.9,13.1,12.2,1.1,1.7,6.8,39.5,Sunday,Summer,1,36.02
244CB9A8,2025-10-10,Villa,1,6,0.3,11.7,10.9,2.3,1.3,6.4,22.2,Friday,Spring/Autumn,1,12.99
47EFA886,2026-04-06,Portion,5,5,0.7,10.9,10.6,1.2,1.4,9.2,26.2,Monday,Spring/Autumn,1,14.45
E48623DD,2025-09-05,Portion,3,6,7.7,22.4,10.8,0.4,1.7,6.8,35.7,Friday,Summer,0,30.55
3AD82406,2025-09-12,Portion,5,4,15.4,19.0,12.7,1.6,2.3,4.0,41.0,Friday,Summer,1,35.55
E52A33E6,2026-06-11,Apartment,8,3,4.4,21.7,13.6,2.8,2.3,5.8,35.6,Thursday,Summer,1,20.89
D888DCB6,2026-03-27,Single Family Home,2,5,1.2,11.0,12.8,0.7,1.5,7.8,28.8,Friday,Spring/Autumn,0,15.18
2E3F674C,2026-05-08,Villa,4,9,7.8,15.0,12.9,0.5,2.8,7.6,43.1,Friday,Summer,0,34.3
2E39C29A,2025-12-06,Apartment,4,3,0.0,1.6,11.0,2.7,1.4,7.6,13.5,Saturday,Winter,1,8.84
5422EA97,2025-07-16,Apartment,7,3,7.5,20.4,10.9,0.5,2.6,8.0,37.9,Wednesday,Summer,0,24.69
076451D3,2025-08-05,Portion,8,5,6.8,13.3,11.3,0.5,2.6,5.0,45.0,Tuesday,Summer,0,24.05
A7FAF009,2026-02-19,Portion,6,4,0.0,0.3,13.0,0.4,1.2,10.5,11.9,Thursday,Winter,0,10.13
A4C5DAE5,2025-10-18,Apartment,2,4,0.0,4.9,11.3,2.5,1.9,8.9,24.8,Saturday,Spring/Autumn,1,9.7
17B16C43,2025-11-29,Single Family Home,4,6,0.0,1.0,10.6,2.6,1.5,11.0,13.2,Saturday,Winter,1,11.33
354E15EC,2025-09-04,Portion,5,4,2.6,15.5,11.6,0.1,2.3,7.1,35.2,Thursday,Summer,0,17.82
6EAF0A90,2026-04-02,Villa,3,7,1.4,5.7,12.7,0.2,1.0,10.2,21.8,Thursday,Spring/Autumn,0,17.7
332AC35A,2026-01-02,Portion,8,5,0.0,2.6,13.6,1.8,1.2,7.8,17.2,Friday,Winter,1,8.35
CF9D539C,2025-11-18,Single Family Home,7,6,0.0,3.1,13.7,0.4,1.3,7.4,5.1,Tuesday,Winter,0,8.86
F9285706,2025-12-23,Single Family Home,3,6,0.0,4.0,10.8,0.7,0.8,7.3,11.3,Tuesday,Winter,0,11.41
1445587E,2026-06-04,Portion,5,4,14.3,14.0,11.7,0.1,1.8,5.3,43.0,Thursday,Summer,0,32.96
D76F0813,2025-10-06,Portion,5,3,0.8,8.3,10.5,0.2,1.9,8.1,22.3,Monday,Spring/Autumn,0,9.34
1B8DC821,2026-01-09,Portion,2,6,0.0,1.3,11.8,1.1,0.9,10.9,11.0,Friday,Winter,1,11.88
14EED987,2026-04-14,Apartment,2,4,0.3,5.7,12.4,3.0,1.3,6.6,24.4,Tuesday,Spring/Autumn,1,10.71
D7C8F02C,2025-11-27,Apartment,7,4,0.0,3.4,13.8,2.2,0.7,11.9,19.9,Thursday,Winter,1,11.24
747AC231,2026-04-10,Portion,5,5,3.9,9.5,12.5,0.9,1.3,7.9,28.1,Friday,Spring/Autumn,0,19.6
BF3D5023,2026-07-01,Villa,2,8,9.4,19.3,11.5,0.6,2.4,4.9,39.8,Wednesday,Summer,0,36.02
0367EE2C,2025-09-07,Portion,8,6,8.3,19.4,11.2,2.5,2.8,7.0,44.9,Sunday,Summer,1,33.6
BE86F5D0,2026-02-12,Portion,5,5,0.0,1.5,10.6,1.4,0.8,6.2,5.9,Thursday,Winter,1,9.36
2005DD7E,2025-08-25,Single Family Home,2,3,15.5,20.9,11.1,0.6,2.0,7.0,41.0,Monday,Summer,0,35.56
7B2A7F10,2026-03-01,Single Family Home,7,4,2.6,6.3,13.4,1.7,1.0,7.5,31.7,Sunday,Spring/Autumn,1,13.79
76A30EB0,2025-08-30,Portion,1,3,12.7,15.0,12.9,2.2,2.5,5.5,44.1,Saturday,Summer,1,30.63
BD20C36A,2026-03-21,Portion,8,3,0.0,11.0,10.8,2.3,1.1,6.8,25.3,Saturday,Spring/Autumn,1,8.23
3E1CFA14,2025-09-18,Portion,1,5,5.6,22.0,10.9,0.1,2.9,6.9,35.9,Thursday,Summer,0,25.8
B68D4037,2025-12-12,Portion,8,5,0.0,1.0,11.0,0.3,0.7,8.7,15.8,Friday,Winter,0,8.56
836B47C3,2026-02-08,Portion,4,3,0.0,3.1,13.9,1.8,0.6,7.0,9.1,Sunday,Winter,1,6.92
938F2B90,2025-10-30,Apartment,5,4,2.9,10.1,13.2,1.0,1.8,8.3,26.1,Thursday,Spring/Autumn,1,17.89
7EAA7A91,2026-02-19,Villa,8,10,0.0,3.7,10.6,2.5,1.1,7.5,16.4,Thursday,Winter,1,15.12
B9E8D781,2025-09-15,Villa,8,6,9.8,19.3,10.5,0.5,1.6,4.6,39.5,Monday,Summer,0,29.56
